id_n,Year,sector_code,Sector_long,Sector_short,QIP_flag,Spl_depr_flag,mintax_flag,Assets,Turnover,Age_2023,Audit_flag,Legal_form,assets,Oper_rev,Sub_rev,Other_rev,Op_wdv,Add_assets,Dispose_assets,Add_assets_spl,profit_before_tax,Donations_grants,non_ded_exp,unrecorded_inc,dec_provision,loss_disposal,other_ded_exp,dividends,capgain_disp_assets,other_inc,charity_cont,int_exp,int_inc,e41,depr,accum_inc,accum_exp,Loss_lag1,Loss_lag2,Loss_lag3,Loss_lag4,Loss_lag5,Loss_lag6,Loss_lag7,Loss_lag8,Loss_lag9,Loss_lag10,weight
100,2022,61,Extraction of crude petroleum and natural gas,2,0,0,0,943170,0,8,N,1,943170,0,0,0,0,0,0,0,-6140400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6088800,6079200,6062400,6054000,6054000,0,0,0,0,0,1
101,2022,331,Repair and installation of machinery and equipment,2,0,0,1,293259782,973659883,7,N,0,293259782,973659883,0,0,152096743,0,0,0,-2951058,0,43059406,0,0,0,0,0,0,0,0,0,0,0,38106848,0,0,0,0,0,0,0,0,0,0,0,0,1
102,2022,692,Legal and accounting activities,2,0,0,0,4682618243,8315698941,7,N,0,4682618243,8315698941,45912166,34995365,163614873,141416266,0,0,777339702,0,333594664,1029250,0,0,0,0,0,0,0,136845910,30984542,0,112268795,0,0,0,0,0,0,0,0,0,0,0,0,1
103,2022,466,Import-export of food and non-alcoholic beverages,3,0,0,0,9843150,0,1,N,0,9843150,0,0,0,0,0,0,0,-10156850,0,923350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,2022,471,Sale in non-specialized stores,3,0,0,1,1067695106,24500000,4,N,1,1067695106,24500000,0,0,67332769,0,0,0,-88405216,0,17078192,0,0,0,0,0,0,0,0,0,0,0,16833192,0,0,0,0,0,0,0,0,0,0,0,0,1
105,2022,682,Real estate activities,2,0,0,0,182517149,0,4,N,0,182517149,0,0,0,0,0,0,0,-22302628,0,620460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,2022,682,Real estate activities,2,0,0,0,66777740,0,1,N,0,66777740,0,0,0,0,0,0,0,-17291400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,2022,466,Import-export of food and non-alcoholic beverages,3,0,0,0,2452607896,217996660,4,N,0,2452607896,217996660,0,0,8181407,0,0,0,51056946,0,56967424,0,0,0,0,0,0,0,0,0,0,-17082355,56967424,0,0,0,0,0,0,0,0,0,0,0,0,1
108,2022,620,Software publishing,2,0,0,0,43469866,0,7,N,0,43469866,0,0,0,0,0,0,0,-8561800,0,0,0,0,0,0,0,0,0,0,0,0,-106544433,0,0,0,8522200,39013050,26642658,15361900,17004625,0,0,0,0,0,1
109,2022,381,Waste management,2,0,0,0,359974465,0,4,N,0,359974465,0,0,0,0,0,0,0,-1235100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47692569,71134321,25385500,0,0,0,0,0,0,0,1
110,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,23042978,0,8,N,0,23042978,0,0,0,0,0,0,0,-6153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120000,6095500,6062600,6053800,6054300,0,0,0,0,0,1
111,2022,479,Sale of computers and electronic equipment,2,0,0,0,50662184,0,3,N,0,50662184,0,0,0,2799560,0,0,0,-53002875,0,7558812,0,0,0,0,0,0,0,0,0,0,0,7558812,0,0,193199428,207577282,0,0,0,0,0,0,0,0,1
112,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,2066625399,10847373852,6,N,0,2066625399,10847373852,0,0,909223,0,0,0,525447786,0,50771159,0,0,0,0,0,0,0,0,0,0,0,227306,0,0,0,0,0,0,0,0,0,0,0,0,1
113,2022,239,Manufacture of products made of clay and stones,3,0,0,0,0,3286057262,4,N,0,0,3286057262,0,0,0,0,0,0,332796308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191927672,247975440,54916540,0,0,0,0,0,0,0,1
114,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",3,0,0,1,265363059,41727263,7,N,1,265363059,41727263,0,0,4449463,0,0,0,2581524,0,1112366,0,0,0,0,0,0,0,0,0,0,0,1112366,0,0,0,0,1427086,137834,3092300,0,0,0,0,0,1
115,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,1,502667641,88483029,2,N,0,502667641,88483029,0,0,14260467,156237021,0,0,-305935542,0,53857035,0,0,0,0,0,0,0,0,0,0,0,38595604,0,0,131733890,0,0,0,0,0,0,0,0,0,1
116,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,101801059,0,7,N,1,101801059,0,0,0,0,0,0,0,-16023364,0,988080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14002338,13902665,13906464,13368725,13127845,0,0,0,0,0,1
117,2022,682,Real estate activities,2,0,0,0,9702511,0,4,N,0,9702511,0,0,0,0,0,0,0,-21374463,0,1287260,0,0,0,0,0,0,0,0,0,0,-148990520,0,0,0,38110640,34464197,76415683,0,0,0,0,0,0,0,1
118,2022,451,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",3,0,0,1,598579696,506199818,2,N,1,598579696,506199818,0,0,20400000,899,0,0,-45399912,0,21254820,0,0,0,0,0,0,0,0,0,0,0,5700225,0,0,0,29845317,0,0,0,0,0,0,0,0,1
119,2022,478,Sale of computers and electronic equipment,2,0,0,0,355598446,0,4,N,0,355598446,0,0,0,0,0,0,0,-13652974,0,0,0,0,0,0,0,0,0,0,0,0,-30748580,0,0,0,62274047,3680950,0,0,0,0,0,0,0,0,1
120,2022,682,Real estate activities,2,0,0,1,58743126,248032864,8,N,0,58743126,248032864,0,0,1673960,0,0,0,1060209,0,7922014,0,0,0,0,0,0,0,0,0,0,-65367340,836980,0,0,0,0,0,33390391,23831705,0,0,0,0,0,1
121,2022,410,CONSTRUCTION,2,0,0,1,1230778511,195847900,2,N,0,1230778511,195847900,0,0,2625000,0,0,0,-11008894,0,656250,0,0,0,0,0,0,0,0,0,0,0,656250,0,0,25142116,0,0,0,0,0,0,0,0,0,1
122,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,385953,12081818,7,N,0,385953,12081818,0,0,0,0,0,0,-3734532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6412354,6150782,176610,1463580,11228600,0,0,0,0,0,1
123,2022,851,Education,2,0,0,0,12308853156,20785621168,2,N,0,12308853156,20785621168,63978180,56998013,1014493042,260942336,0,0,1296395820,5763800,4000961450,1919808458,0,0,1668496590,0,0,0,0,0,27438982,-368533258,561235096,0,0,0,0,0,0,0,0,0,0,0,0,1
124,2022,649,Financial service activities,3,0,0,1,54128285,102790440,6,N,0,54128285,102790440,0,0,184619,0,0,0,39826534,0,92310,0,0,0,0,0,0,0,0,6337137,102790440,-65824796,92310,0,0,0,0,44095809,28382471,14083436,0,0,0,0,0,1
125,2022,139,Manufacture of textiles,3,0,0,1,9549550633,16655263886,8,N,0,9549550633,16655263886,0,18224683,1865482243,898602180,0,0,-40378875,0,861349066,0,2877865,0,0,0,0,0,0,0,0,0,625136414,0,0,0,0,0,0,845934054,0,0,0,0,0,1
126,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,1,4582342740,930190410,3,N,0,4582342740,930133225,0,57185,4381742078,32112600,0,0,-1673796364,0,1584948993,0,0,0,83986800,0,0,148212000,0,144094671,0,0,914941740,0,0,1013192187,1145166072,0,0,0,0,0,0,0,0,1
127,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,104532113,110822024,2,N,0,104532113,110822024,0,0,0,0,0,0,-73361770,0,3556594,0,0,0,0,0,0,0,0,0,0,-30928790,0,0,0,30928790,0,0,0,0,0,0,0,0,0,1
128,2022,511,Air transport,2,1,0,0,2401240003,1599130286,5,Y,0,2401240003,1599130286,0,0,118517047,0,0,0,442982654,4117000,74656403,0,0,0,0,0,0,0,0,0,0,0,29169047,0,0,208428444,148590197,0,1190879236,0,0,0,0,0,0,1
129,2022,462,Import-export of agricultural raw materials and live animals,3,0,0,0,8400000,0,6,N,0,8400000,0,0,0,0,0,0,0,-3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,3600000,3600000,3600000,3600000,0,0,0,0,0,1
130,2022,649,Financial service activities,3,0,0,0,38044364,0,6,N,1,38044364,0,0,0,702267,0,0,0,-8729352,0,149352,0,0,0,0,0,0,0,0,0,0,0,149352,0,0,8748448,8723942,8803869,8988500,8988500,0,0,0,0,0,1
131,2022,422,CONSTRUCTION,2,0,0,1,127484140,706500708,5,N,0,127484140,706500708,0,0,27565815,0,0,0,-146616416,0,68112100,38380733,0,0,0,0,0,0,0,0,0,-699045466,12722941,0,0,0,121596511,487630656,89818299,0,0,0,0,0,0,1
132,2022,331,Repair and installation of machinery and equipment,2,0,0,0,536109050,505048942,8,Y,1,536109050,505048942,0,0,16755477,0,0,0,-41176512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533052,63041952,125925193,0,0,0,0,0,0,0,1
133,2022,681,Real estate activities,3,0,0,0,798200000,0,2,N,0,798200000,0,0,0,0,0,0,0,-1200000,0,0,0,0,0,0,0,0,0,0,0,0,-600000,0,0,0,600000,0,0,0,0,0,0,0,0,0,1
134,2022,949,Activities of membership organizations,2,1,0,0,1744118469,0,5,Y,0,1744118469,0,0,664441875,203296321,0,0,0,-210682837,269919495,275553939,0,0,0,0,0,0,639264911,0,0,4544550,0,304421321,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2022,801,Security and investigation activities,2,0,0,0,51066033,74879127,2,N,0,51066033,74879127,0,0,0,0,0,0,-321486553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135288623,1200000,1200000,1200000,1200000,0,0,0,0,0,1
136,2022,561,Food and beverage service activities,3,0,0,0,239494455,51783000,7,N,1,239494455,51783000,0,0,126101,0,0,0,4167969,0,543050,0,0,0,0,0,0,0,0,0,0,0,25220,0,0,0,0,0,0,0,0,0,0,0,0,1
137,2022,141,Manufacture of wearing apparels,3,0,0,0,832946375,3466899969,3,N,0,832946375,3466891200,0,8769,390720064,101176304,0,0,-2601722463,0,163370711,0,0,0,0,0,0,0,0,0,0,0,102662111,0,0,377869641,120109661,0,0,0,0,0,0,0,0,1
138,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",3,0,0,0,82983752,41445091,2,N,1,82983752,41445091,0,0,0,0,0,0,-36544267,0,923325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,1
139,2022,492,Transport,3,0,0,0,327794795,0,6,N,0,327794795,0,0,0,67691766,0,0,0,-18268441,0,17068441,0,0,0,0,0,0,0,0,0,0,-53936764,0,0,0,24151922,29784842,0,0,0,0,0,0,0,0,1
140,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,320302600,0,1,N,0,320302600,0,0,0,0,0,0,0,-91809100,0,7822300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,2022,410,CONSTRUCTION,3,0,0,0,3980282252,8231313863,7,N,0,3980282252,8231313863,0,550072,28113397,37053000,0,0,216104211,0,275263072,0,0,0,0,0,0,0,0,0,0,0,16292391,0,0,0,0,0,0,0,0,0,0,0,0,1
142,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,1,388469127,347546436,6,N,0,388469127,347546436,0,0,4997956,0,0,0,-36929819,0,11001776,0,0,0,0,0,0,0,0,0,0,0,1813641,0,0,0,0,0,32581465,27100446,0,0,0,0,0,1
143,2022,477,Sale of computers and electronic equipment,2,0,0,0,221289574,0,3,N,0,221289574,0,0,0,1597775,0,0,0,-37053000,0,0,0,0,0,0,0,0,0,0,0,0,0,798888,0,0,37851888,97540475,57802281,0,0,0,0,0,0,0,1
144,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",3,0,0,1,1726247277,3066673373,7,N,1,1726247277,3066673373,0,0,214899518,0,0,0,-48062545,0,94651791,0,0,0,0,0,0,0,0,0,0,0,63985057,0,0,0,0,0,0,0,0,0,0,0,0,1
145,2022,479,Sale of computers and electronic equipment,3,0,0,0,2762699593,5324421355,4,N,0,2762699593,5324421355,0,12288000,1613289765,858388488,0,0,743644587,1648400,342907505,0,0,0,0,0,0,0,0,0,0,0,497841066,0,0,0,0,0,0,0,0,0,0,0,0,1
146,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,1,1923192306,1266426537,8,N,0,1923192306,1266426537,0,0,281019983,10997295,0,0,-386733336,0,65706192,0,0,0,0,0,0,0,0,0,0,0,65706192,0,0,0,173529173,1602151413,222022944,0,0,0,0,0,0,1
147,2022,492,Transport,2,0,0,0,1942353709,,6,N,0,1942353709,3804290287,0,0,319562499,0,0,0,146567332,0,79890625,0,0,0,0,0,0,0,0,0,0,0,79890625,0,0,0,0,0,0,0,0,0,0,0,0,1
148,2022,649,Financial service activities,3,0,0,1,387821606,319728854,2,N,0,387821606,0,0,319728854,0,1600000,0,0,-97335021,0,90374449,0,0,0,0,0,0,0,0,47308406,129719506,0,800000,0,0,50026614,0,0,0,0,0,0,0,0,0,1
149,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,190905410,0,1,N,0,190905410,0,0,0,0,0,0,0,-9094590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2022,351,"Electric power generation, transmission and distribution",3,0,0,0,0,0,6,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65343123,0,0,0,0,0,1
151,2022,471,Sale in non-specialized stores,2,0,0,0,1433014498,13562772,6,N,0,1433014498,13562772,0,0,0,0,0,0,-102825332,0,5105200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115515419,183025992,239358377,0,0,0,0,0,0,0,1
152,2022,683,Real Estate Development,2,0,0,0,509108972,0,7,N,0,509108972,0,0,0,0,0,0,0,-27542730,0,2223180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25055100,679526250,721217000,27277650,33229061,0,0,0,0,0,1
153,2022,466,Import-export of food and non-alcoholic beverages,3,0,0,0,452670301,220500000,5,N,0,452670301,220500000,0,0,0,0,0,0,27670390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,2022,732,Advertising and market research,2,0,0,0,33841740,0,1,N,0,33841740,0,0,0,0,0,0,0,-7328260,0,4117000,0,0,0,0,0,0,0,0,0,0,0,4117000,0,0,0,0,0,0,0,0,0,0,0,0,1
155,2022,410,CONSTRUCTION,2,0,0,0,4975907,0,7,N,1,4975907,0,0,0,0,0,0,0,-50176200,0,0,0,0,0,0,0,0,0,-50176200,0,0,0,0,0,0,602315061,298084769,0,978946725,23550300,0,0,0,0,0,1
156,2022,522,Warehousing and support activities for transportation,2,0,0,0,272806,37728210,2,N,0,272806,37728210,0,0,0,0,0,0,-17618359,0,0,0,0,0,0,0,0,0,0,0,0,-7957988,0,0,0,7957988,0,0,0,0,0,0,0,0,0,1
157,2022,741,"Other professional, scientific and technical activities",3,0,0,0,2069183285,151437258,1,N,0,2069183285,151437258,0,0,0,0,0,0,10600945,0,2826485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,2022,410,CONSTRUCTION,2,0,0,0,780603785,0,3,N,0,780603785,0,0,0,0,0,0,0,-17908950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17721900,5157375,0,0,0,0,0,0,0,0,1
159,2022,791,Travel agency and related tourism activities,2,0,0,1,354740741,0,7,N,0,354740741,0,0,0,22556592,0,0,0,-82761898,0,17748558,0,0,0,0,0,0,0,0,0,0,0,16528706,0,0,71590505,139710621,0,0,18373101,0,0,0,0,0,1
160,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,1077520810,0,4,N,0,1077520810,0,0,0,0,0,0,0,-28407300,0,2470200,0,0,0,0,0,0,0,0,0,0,-94071890,0,0,0,26607000,26177500,41287390,0,0,0,0,0,0,0,1
161,2022,561,Food and beverage service activities,3,0,0,0,1252195,0,4,N,0,1252195,0,0,0,0,0,0,0,-7777400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,16198068,3600000,0,0,0,0,0,0,0,1
162,2022,960,Other personal services,3,0,0,0,59654301,16180000,6,N,1,59654301,16180000,0,0,0,0,0,0,4779400,0,161800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,18600000,0,8,N,1,18600000,0,0,0,0,0,0,0,-14118000,0,5718000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,2022,711,Architectural and engineering activities; technical testing and analysis,2,0,0,1,110214766,1222097608,3,N,0,110214766,1222097608,0,0,112541525,15496388,0,0,-33635396,0,74607122,0,0,0,0,0,0,0,0,0,0,0,41493729,0,0,0,78677122,0,0,0,0,0,0,0,0,1
165,2022,681,Real estate activities,2,0,0,0,3849114400,0,6,N,0,3849114400,0,0,0,0,0,0,0,-25729600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25607000,25677500,25513000,25469000,22889500,0,0,0,0,0,1
166,2022,791,Travel agency and related tourism activities,2,0,0,0,38899763,0,4,N,0,38899763,0,0,0,581469,0,0,0,-22117471,0,1461370,0,0,0,0,0,0,0,0,0,0,0,290734,0,0,19077429,21205913,17394628,0,0,0,0,0,0,0,1
167,2022,103,Processing and preserving of fruit and vegetables,2,0,0,0,1154989546,0,5,N,0,1154989546,0,0,0,0,0,0,0,-11202357,0,0,0,0,0,0,0,0,0,0,0,0,-54248900,0,0,0,10977600,10908000,10924800,21438500,0,0,0,0,0,0,1
168,2022,683,Real Estate Development,2,0,0,0,986469778,0,5,N,0,986469778,0,0,0,279298,0,0,0,-50362971,0,75551,0,0,0,0,0,0,0,0,0,0,0,75551,0,0,49799019,46133242,42466967,24830228,0,0,0,0,0,0,1
169,2022,139,Manufacture of textiles,3,1,0,0,4885235165,24579947335,2,N,0,4885235165,24579947335,0,0,0,1081152772,0,0,-779334802,0,239324585,0,0,0,0,0,0,0,0,0,0,0,239324585,0,0,355427044,0,0,0,0,0,0,0,0,0,1
170,2022,432,CONSTRUCTION,2,0,0,1,22126941,1749725,1,N,0,22126941,1749725,0,0,0,0,0,0,-19264348,0,1671502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,2022,432,CONSTRUCTION,3,0,0,0,11370357,0,7,N,1,11370357,0,0,0,0,0,0,0,-29271392,0,1998639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12986285,10124749,14268819,5910761,29899516,0,0,0,0,0,1
172,2022,410,CONSTRUCTION,2,0,0,1,71602893,1719651263,5,N,0,71602893,1719651263,0,0,2708065,34154400,0,0,88507808,0,17790549,0,0,0,0,0,0,0,0,0,0,-88507808,17790549,0,0,0,118286483,0,0,0,0,0,0,0,0,1
173,2022,522,Warehousing and support activities for transportation,2,0,0,0,182625947,7839969,3,Y,0,182625947,7839969,0,0,0,0,0,0,-8852116,0,2117905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857919,7240550,0,0,0,0,0,0,0,0,1
174,2022,151,Manufacture of wearing apparels,3,0,0,0,1090973464,0,1,N,0,1090973464,0,0,0,0,789123628,0,0,-409630096,0,158624968,0,0,0,0,0,0,0,0,0,0,0,158624968,0,0,0,0,0,0,0,0,0,0,0,0,1
175,2022,990,Activities of extraterritorial organizations and bodies,2,1,0,0,6927624273,0,7,Y,0,6927624273,0,0,9894705620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,530151,0,6,N,0,530151,0,0,0,0,0,0,0,-39688000,0,0,0,0,0,0,0,0,0,0,0,0,-14781849,0,0,0,2771050,13363535,21545588,0,0,0,0,0,0,0,1
177,2022,410,CONSTRUCTION,3,0,0,1,399544606,327585410,8,N,1,399544606,327585410,0,0,176053388,0,0,0,-90995291,0,39506801,0,0,0,0,0,0,0,0,0,0,0,36230947,0,0,0,0,0,0,0,0,0,0,0,0,1
178,2022,492,Transport,3,0,0,1,9576708,197798500,7,N,1,9576708,197798500,0,0,0,0,0,0,5361072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9480922,4101494,0,0,4820890,0,0,0,0,0,1
179,2022,581,"Publishing of books, periodicals and other publishing activities",2,0,0,0,0,0,3,N,0,0,0,0,0,0,0,0,0,-62842040,0,1482120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2022,551,Accommodation,3,0,0,1,14045311,508286220,6,N,0,14045311,508286220,0,0,0,0,0,0,-584983294,0,16567261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289137045,401122980,417438113,194863161,0,0,0,0,0,0,1
181,2022,463,Import-export of food and non-alcoholic beverages,3,0,0,0,159971758,0,3,N,0,159971758,0,0,0,0,0,0,0,-113199879,0,7969359,0,0,0,0,0,0,0,0,0,0,-84276160,0,0,0,91598110,38694500,0,0,0,0,0,0,0,0,1
182,2022,451,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,0,364470000,0,1,N,0,364470000,0,0,0,0,0,0,0,-35530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",3,0,0,1,1136026453,143868359,1,N,0,1136026453,143868359,0,0,734016667,0,0,0,-332447589,0,165785209,0,0,0,0,0,0,0,0,0,0,0,165785209,0,0,0,0,0,0,0,0,0,0,0,0,1
184,2022,990,Activities of extraterritorial organizations and bodies,2,0,0,0,0,0,3,N,0,0,0,0,0,0,0,0,0,-70247515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71159980,105896499,0,0,0,0,0,0,0,0,1
185,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,105858898,0,1,N,0,105858898,0,0,0,0,0,0,0,-17651102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,2022,12,Agriculture,1,0,0,0,336844,0,7,Y,1,336844,0,0,0,0,0,0,0,-4145640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128780,0,0,0,8458103,0,0,0,0,0,1
187,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,23817586,288,3,N,0,23817586,0,0,288,0,0,0,0,-31247742,0,1482120,0,0,0,0,0,0,0,0,0,288,-41512800,0,0,0,29765622,29284200,12228600,0,0,0,0,0,0,0,1
188,2022,410,CONSTRUCTION,2,0,0,0,2938466874,1345305109,1,N,0,2938466874,1345305109,0,11942,0,0,0,0,11348194,0,15266712,0,0,0,0,0,0,0,0,0,11942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,2022,741,"Other professional, scientific and technical activities",2,0,0,0,106134326,623850369,2,N,0,106134326,623850369,0,0,4875558,14397149,0,0,5899743,0,10675875,73214793,0,0,0,0,0,0,0,0,0,-21201789,9429732,0,0,0,0,0,0,0,0,0,0,0,0,1
190,2022,642,Financial service activities,2,0,0,0,2444969501,0,5,Y,0,2444969501,0,0,0,0,0,0,0,-16310813,0,172667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18630402,30609891,51859036,15573250,0,0,0,0,0,0,1
191,2022,821,Office administrative and other business support activities,2,0,0,0,181592225,0,1,N,0,181592225,0,0,0,0,0,0,0,-24370334,0,924143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,2022,466,Import-export of food and non-alcoholic beverages,3,0,0,0,46740806,0,3,N,0,46740806,0,0,0,0,0,0,0,-32574899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32522100,8250950,0,0,0,0,0,0,0,0,1
193,2022,464,Import-export of food and non-alcoholic beverages,3,0,0,0,45793500,0,1,N,0,45793500,0,0,0,0,0,0,0,-74206500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,2022,120,Manufacture of tobacco products,3,0,0,1,3217926369,274075854,4,N,0,3217926369,274075854,0,0,51750400,0,0,0,-410808464,0,87163272,0,0,0,0,0,0,0,0,0,0,0,10350080,0,0,416624518,0,0,0,0,0,0,0,0,0,1
195,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,1,340343313,2406214541,3,N,0,340343313,2406214541,0,0,0,0,0,0,19562282,0,0,0,0,0,0,0,0,0,0,0,0,-4308864,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,2022,551,Accommodation,3,0,0,1,3015269,197508715,6,N,1,3015269,183778194,0,13730521,0,0,0,0,-3758441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45294259,36580320,44186159,4739294,18813852,0,0,0,0,0,1
197,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,1,278098204,91168783,2,N,0,278098204,89083893,2084890,0,0,3482982,0,0,-44711732,0,3340946,0,0,0,0,0,0,0,0,0,0,-7460512,1381254,0,0,7460512,0,0,0,0,0,0,0,0,0,1
198,2022,463,Import-export of food and non-alcoholic beverages,3,0,0,0,777167861,0,7,N,0,777167861,0,0,7410600,0,0,0,0,6175500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,2022,889,Human health and social activities,2,0,0,0,43781782,0,7,N,0,43781782,0,0,0,0,0,0,0,-23300350,0,0,0,0,0,0,0,0,0,0,0,0,-332917868,0,0,0,24044016,18301884,79665330,79868956,88852460,0,0,0,0,0,1
200,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,8017675,33832005,3,N,0,8017675,33832005,0,0,0,0,0,0,7451235,0,651840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207013058,23420550,0,0,0,0,0,0,0,0,1
201,2022,410,CONSTRUCTION,2,0,0,1,14805227,5763800,7,N,0,14805227,5763800,0,0,291237,0,0,0,-25529064,0,1507317,0,0,0,0,0,0,0,0,0,0,0,145619,0,0,23256743,25075279,33987892,24566040,15826266,0,0,0,0,0,1
202,2022,681,Real estate activities,2,0,0,1,25630548,128039,5,N,0,25630548,0,0,128039,0,0,0,0,-46710825,0,2039861,0,0,0,0,0,0,0,0,4470568,89545,0,0,0,0,32231638,30936205,42347986,32895285,0,0,0,0,0,0,1
203,2022,641,Financial service activities,2,0,0,0,13104954031,0,6,Y,0,13104954031,0,0,2972220187,172502269,77333234,0,0,1233846989,412853,195373313,11560937,23292774,0,174892,0,0,64663331,0,388928914,2181622714,-2563665559,96862954,0,0,1307878271,0,0,0,0,0,0,0,0,0,1
204,2022,465,Import-export of food and non-alcoholic beverages,3,0,0,0,3475975,88000,5,N,0,3475975,0,0,88000,0,0,0,0,-14698100,0,1227100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,2022,464,Import-export of food and non-alcoholic beverages,3,0,0,0,78089300,0,1,N,0,78089300,0,0,0,0,0,0,0,-21910700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
